"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 28, 2019","64.00","64.00","64.00","64.00","8.00K","0.00%"
"Mar 27, 2019","64.00","63.60","64.00","63.60","2.10K","0.00%"
"Mar 26, 2019","64.00","63.68","64.00","63.68","28.30K","0.50%"
"Mar 25, 2019","63.68","63.66","63.68","63.66","1.10K","-0.66%"
"Mar 22, 2019","64.10","63.80","64.10","63.80","27.90K","0.16%"
"Mar 21, 2019","64.00","63.90","64.00","63.90","10.90K","0.00%"
"Mar 20, 2019","64.00","63.60","64.10","63.60","100.50K","0.00%"
"Mar 19, 2019","64.00","63.82","64.00","63.82","3.00K","0.00%"
"Mar 18, 2019","64.00","64.00","64.06","64.00","3.80K","0.00%"
"Mar 15, 2019","64.00","64.10","64.10","64.00","4.40K","-0.16%"
"Mar 14, 2019","64.10","64.00","64.10","64.00","1.50K","0.47%"
"Mar 13, 2019","63.80","64.00","64.00","63.78","3.80K","0.16%"
"Mar 12, 2019","63.70","63.70","63.70","63.70","0.30K","0.16%"
"Mar 11, 2019","63.60","64.50","64.50","63.60","0.80K","-0.47%"
"Mar 08, 2019","63.90","64.00","64.00","63.90","1.20K","-0.47%"
"Mar 07, 2019","64.20","64.28","64.60","64.20","3.20K","-0.12%"
"Mar 06, 2019","64.28","64.46","64.46","64.20","6.10K","0.00%"
"Mar 05, 2019","64.28","63.50","64.28","63.50","1.70K","1.29%"
"Mar 04, 2019","63.46","63.50","64.78","63.46","0.90K","0.00%"
"Mar 01, 2019","63.46","63.96","64.24","63.46","0.70K","-0.78%"
"Feb 28, 2019","63.96","63.20","63.96","63.20","3.50K","0.85%"
"Feb 27, 2019","63.42","63.20","64.30","63.20","1.20K","0.35%"
"Feb 26, 2019","63.20","64.00","64.00","62.92","10.00K","-1.56%"
"Feb 25, 2019","64.20","64.20","64.20","64.18","1.20K","0.00%"
"Feb 22, 2019","64.20","63.78","64.40","63.78","6.30K","0.66%"
"Feb 21, 2019","63.78","63.16","63.80","63.16","2.50K","1.21%"
"Feb 20, 2019","63.02","63.48","63.48","62.92","10.50K","-0.57%"
"Feb 19, 2019","63.38","63.40","63.42","63.38","2.00K","0.92%"
"Feb 18, 2019","62.80","62.60","62.80","62.60","0.40K","0.16%"
"Feb 15, 2019","62.70","62.48","63.38","62.48","3.50K","0.38%"
"Feb 14, 2019","62.46","62.76","63.00","62.42","2.80K","0.29%"
"Feb 13, 2019","62.28","62.30","62.80","62.28","1.80K","0.03%"
"Feb 12, 2019","62.26","61.80","62.48","61.80","1.60K","0.45%"
"Feb 11, 2019","61.98","62.00","62.00","61.78","5.10K","0.00%"
"Feb 08, 2019","61.98","61.90","61.98","61.90","0.30K","0.00%"
"Feb 07, 2019","61.98","62.00","62.10","61.98","0.90K","0.00%"
"Feb 04, 2019","61.98","61.98","62.00","61.50","0.80K","0.00%"
"Jan 31, 2019","61.98","61.30","61.98","61.30","0.40K","1.24%"
"Jan 30, 2019","61.22","62.00","62.00","61.22","0.20K","-1.58%"
"Jan 29, 2019","62.20","62.10","62.20","61.24","6.20K","0.48%"
"Jan 28, 2019","61.90","61.02","62.00","61.02","1.00K","-0.13%"
"Jan 25, 2019","61.98","61.98","61.98","61.98","0.10K","-0.03%"
"Jan 24, 2019","62.00","61.00","62.00","60.50","4.20K","1.77%"
"Jan 23, 2019","60.92","60.92","60.92","60.60","0.90K","0.00%"
"Jan 22, 2019","60.92","60.46","61.00","60.46","1.10K","0.16%"
"Jan 18, 2019","60.82","60.80","60.84","60.40","1.60K","0.03%"
"Jan 17, 2019","60.80","60.66","61.00","60.60","2.40K","0.00%"
"Jan 16, 2019","60.80","61.50","61.50","60.80","4.00K","-0.33%"
"Jan 15, 2019","61.00","61.50","61.50","61.00","0.20K","0.83%"
"Jan 14, 2019","60.50","60.40","60.50","60.40","0.40K","-1.47%"
"Jan 11, 2019","61.40","60.32","61.40","60.32","0.20K","0.66%"
"Jan 10, 2019","61.00","61.00","61.20","61.00","0.50K","1.13%"
"Jan 09, 2019","60.32","60.32","60.32","60.32","0.10K","0.03%"
"Jan 08, 2019","60.30","60.24","60.30","60.24","0.40K","-0.82%"
"Jan 07, 2019","60.80","61.00","61.00","60.80","1.60K","-0.30%"
"Jan 04, 2019","60.98","61.00","61.00","60.98","0.40K","0.46%"
"Jan 03, 2019","60.70","61.06","61.06","60.70","3.00K","-1.30%"
"Jan 02, 2019","61.50","62.00","62.00","61.10","1.60K","-0.81%"
